Date,ATHENS GENERAL INDEX,LAMDA,JUMBO,MYTILINAIOS,AEGEAN,OTE,OPAP,TERNA,DEH,TPEIRAIWS,ETE,EUROBANK,ALPHA
08/11/2016,582.2,4.5566,10.6673,4.5345,5.1904,7.0092,5.7679,2.2084,1.2562,2.98,1.83,0.5108,1.54
07/11/2016,580.57,4.6037,10.6499,4.5256,5.0821,6.983,5.7061,2.2166,1.2562,2.96,1.82,0.5148,1.53
04/11/2016,573.92,4.6319,10.2658,4.5345,4.9405,6.9394,5.6581,2.2166,1.2179,2.78,1.78,0.5059,1.46
03/11/2016,578.23,4.6978,10.2919,4.5523,4.8822,6.983,5.7267,2.241,1.2009,2.82,1.82,0.5098,1.48
02/11/2016,581.56,4.6696,10.8171,4.5612,4.9155,6.983,5.5963,2.2573,1.2094,2.84,1.8,0.5039,1.49
01/11/2016,582.45,4.6225,10.8425,4.6057,4.9655,7.0703,5.2186,2.2573,1.2477,2.88,1.82,0.5069,1.51
31/10/2016,591.13,4.6508,10.9696,4.6323,4.8905,7.2885,5.3353,2.2655,1.269,3.02,1.87,0.5317,1.56
27/10/2016,588.67,4.5472,10.4529,4.659,4.9738,7.2885,5.4177,2.2655,1.269,2.9,1.85,0.5307,1.57
26/10/2016,589.46,4.6696,10.5207,4.6412,4.9988,7.2536,5.4795,2.2655,1.269,2.9,1.86,0.5098,1.56
25/10/2016,588.95,4.5095,10.9273,4.5434,5.0155,7.1402,5.3285,2.241,1.2605,2.9,1.88,0.5108,1.55
24/10/2016,593.13,4.5378,10.8849,4.5434,5.0071,7.1663,5.3216,2.2573,1.2903,2.9,1.92,0.5267,1.58
21/10/2016,594,4.566,10.6308,4.5434,5.0571,7.1052,5.404,2.2166,1.252,2.96,1.97,0.5356,1.6
20/10/2016,595.9,4.5472,10.6901,4.579,5.0821,7.0616,5.2873,2.2003,1.2562,3,2,0.5426,1.63
19/10/2016,593.02,4.5472,10.8595,4.4901,5.0321,6.9569,5.2392,2.2084,1.2562,2.96,1.98,0.5267,1.62
18/10/2016,593.83,4.5472,10.6392,4.4812,5.0071,6.8434,5.2323,2.1758,1.2349,2.98,2.01,0.5406,1.63
17/10/2016,586.06,4.5001,10.275,4.3567,5.0071,6.8521,5.1568,2.2003,1.2094,2.9,2.02,0.5406,1.61
14/10/2016,589.29,4.5284,10.1141,4.3034,5.0238,7.0005,5.1156,2.2329,1.2307,2.92,2.02,0.5485,1.65
13/10/2016,576.58,4.519,10.0802,4.1789,4.9571,6.8434,5.0195,2.1595,1.2136,2.8,1.89,0.5326,1.58
12/10/2016,586.24,4.519,10.0378,4.2411,4.9821,7.0616,5.1362,2.1595,1.2051,2.92,1.97,0.5307,1.67
11/10/2016,585.3,4.519,9.9531,4.2233,5.0821,7.0529,5.1767,2.1432,1.1711,2.94,1.98,0.5396,1.65
10/10/2016,583.27,4.519,9.6566,4.25,4.9821,6.9481,5.1835,2.1432,1.1412,3,1.99,0.5455,1.65
07/10/2016,577.3,4.4719,9.6397,4.2678,4.9905,6.7474,5.1294,2.1514,1.154,2.84,1.9,0.5247,1.59
06/10/2016,574.22,4.4248,9.7414,4.0188,4.9238,6.6426,5.1024,2.1351,1.154,2.78,1.89,0.5039,1.56
05/10/2016,575.37,4.3495,9.8006,3.8855,5.1654,6.7997,5.1632,2.1432,1.1583,2.78,1.89,0.5108,1.56
04/10/2016,579.18,4.4248,9.7414,3.9388,5.1321,6.8958,5.2038,2.1188,1.154,2.86,1.91,0.5217,1.56
03/10/2016,569.72,4.3307,9.4025,3.8232,4.9988,6.8434,5.2173,2.1025,1.1455,2.68,1.84,0.5198,1.52
30/09/2016,565.53,4.3118,9.4025,3.6987,5.0321,6.8085,5.0821,2.1025,1.1285,2.68,1.84,0.5039,1.48
29/09/2016,568.24,4.3212,9.394,3.6899,5.1071,6.9307,5.2376,2.1025,1.12,2.7,1.84,0.4959,1.52
28/09/2016,563.15,4.2459,9.2246,3.4765,5.1821,6.8521,5.1903,2.078,1.1114,2.7,1.83,0.4959,1.49
27/09/2016,562.4,4.3024,9.2077,3.3876,5.1321,6.8434,5.0619,2.078,1.1327,2.7,1.82,0.5069,1.53
26/09/2016,563.59,4.2553,9.3517,3.3964,5.0821,6.8085,5.1903,2.078,1.137,2.7,1.87,0.4999,1.53
23/09/2016,574.05,4.3683,9.6482,3.4854,5.2487,6.9132,5.2038,2.1025,1.1711,2.9,2.02,0.5267,1.62
22/09/2016,572.15,4.3871,9.5296,3.4498,5.3737,6.887,5.2916,2.1269,1.1285,2.88,2.03,0.5148,1.61
21/09/2016,562.12,4.4719,9.3602,3.3787,5.3737,6.9394,5.2443,2.1269,1.1157,2.7,1.96,0.485,1.56
20/09/2016,560.59,4.3212,9.2839,3.3342,5.3487,7.0441,5.2038,2.1351,1.1157,2.64,1.92,0.4662,1.53
19/09/2016,557.47,4.2365,9.1569,3.3698,5.9152,6.9481,4.9943,2.1269,1.1327,2.62,1.9,0.4662,1.5
16/09/2016,559.5,4.2365,9.4025,3.4231,6.0235,7.0878,5.1159,2.1595,1.1412,2.74,1.86,0.4662,1.51
15/09/2016,551.93,4.2742,8.962,3.3342,5.7486,6.791,4.9334,2.078,1.1157,2.58,1.81,0.495,1.53
14/09/2016,556.13,4.2365,9.3263,3.3609,5.7903,6.8347,4.8659,2.0862,1.1327,2.56,1.86,0.5158,1.65
13/09/2016,556.96,4.2177,9.3093,3.4053,5.7819,6.9569,4.947,2.0943,1.1072,2.6,1.89,0.5088,1.65
12/09/2016,557.25,4.2365,9.3009,3.4142,5.7569,7.2013,5.0889,2.0943,1.1072,2.58,1.85,0.4979,1.64
09/09/2016,566.8,4.4248,9.4957,3.4498,5.9652,7.4457,5.17,2.1025,1.1114,2.82,1.95,0.5346,1.65
08/09/2016,566.58,4.3307,9.4025,3.3609,5.9652,7.5155,5.1565,2.0699,1.0561,2.88,1.98,0.5455,1.7
07/09/2016,575.06,4.3589,9.5211,3.4409,5.8986,7.7075,5.0686,2.1188,1.0901,2.92,1.98,0.5158,1.71
06/09/2016,578.49,4.3118,9.3517,3.4142,5.8986,7.6115,5.1362,2.1269,1.0944,2.98,2,0.5257,1.76
05/09/2016,578.27,4.293,9.1992,3.432,5.9152,7.3758,5.0619,2.1351,1.1242,2.96,2,0.5346,1.79
02/09/2016,582.13,4.3307,9.1569,3.4231,5.8403,7.498,5.0821,2.1595,1.1285,3.04,2.05,0.5525,1.84
01/09/2016,578.87,4.2648,9.1145,3.4231,5.8319,7.4457,5.0686,2.1351,1.137,3.02,2.06,0.5614,1.78
31/08/2016,577.39,4.3495,9.2755,3.4676,5.8319,7.4195,5.0821,2.184,1.1285,2.92,2.11,0.5307,1.72
30/08/2016,564.37,4.3212,9.3602,3.3876,5.7153,7.1925,4.974,2.1432,1.0859,2.54,1.87,0.4523,1.57
29/08/2016,561.69,4.1612,9.106,3.3698,5.7569,7.1576,4.9064,2.1269,1.0944,2.62,1.9,0.4464,1.59
26/08/2016,565.34,4.2271,9.0806,3.4231,5.8319,7.2885,4.8659,2.1677,1.1242,2.62,1.92,0.4503,1.59
25/08/2016,565.83,4.2177,8.9875,3.4676,5.7653,7.4195,4.9334,2.1758,1.137,2.68,1.92,0.4503,1.64
24/08/2016,567.94,4.1894,9.2331,3.4587,5.8319,7.4893,4.9402,2.1595,1.137,2.66,1.9,0.4464,1.62
23/08/2016,567.9,4.1989,9.1653,3.432,5.8319,7.4631,4.9875,2.1677,1.1498,2.62,1.87,0.4493,1.62
22/08/2016,566.01,4.1706,9.3178,3.432,5.7319,7.4108,4.9605,2.184,1.1498,2.6,1.85,0.4354,1.61
19/08/2016,561.32,4.1424,8.9875,3.4498,5.7736,7.4282,4.9334,2.1595,1.1327,2.56,1.86,0.4255,1.53
18/08/2016,572.25,4.2271,9.1315,3.5654,5.8319,7.5853,5.0213,2.2084,1.1583,2.64,1.88,0.4473,1.61
17/08/2016,567.49,4.2271,9.3093,3.5921,5.9319,7.5504,4.9808,2.2003,1.1583,2.58,1.83,0.4345,1.61
16/08/2016,572.43,4.2836,9.2755,3.6187,5.9319,7.5853,5.0348,2.2084,1.1923,2.6,1.87,0.4265,1.65
12/08/2016,576.12,4.2742,9.3686,3.5921,5.9319,7.5504,5.0483,2.184,1.1923,2.64,1.86,0.4325,1.71
11/08/2016,572.33,4.2553,9.0298,3.6365,6.0402,7.5941,5.0686,2.2329,1.1711,2.64,1.86,0.4394,1.73
10/08/2016,567.28,4.1706,9.0213,3.6454,5.9819,7.5941,5.0686,2.2166,1.1583,2.64,1.87,0.4325,1.76
09/08/2016,562.4,4.02,8.8943,3.5031,5.8153,7.4195,4.974,2.2003,1.1455,2.56,1.83,0.4255,1.77
08/08/2016,560.39,4.0106,8.8858,3.4053,5.7486,7.3322,4.9334,2.1432,1.1412,2.56,1.79,0.4394,1.76
05/08/2016,562.76,4.1894,8.9282,3.4676,5.7486,7.4544,5.0416,2.184,1.1711,2.62,1.8,0.4444,1.77
04/08/2016,556.62,4.1047,9.0383,3.4409,5.7319,7.4544,4.8861,2.1921,1.154,2.58,1.8,0.4404,1.75
03/08/2016,551.61,4.1235,8.9451,3.3698,5.6736,7.5155,4.8321,2.1269,1.1412,2.54,1.72,0.4216,1.69
02/08/2016,551.64,4.1612,9.1145,3.352,5.6653,7.6202,4.8321,2.2003,1.12,2.56,1.7,0.4265,1.64
01/08/2016,569.6,4.2365,9.0552,3.4943,5.8736,7.6552,4.9199,2.2084,1.1711,2.92,1.89,0.4801,1.75
29/07/2016,571.33,4.2553,8.9536,3.4676,5.9319,7.5941,4.8321,2.1677,1.2009,3,2.02,0.5059,1.77
28/07/2016,562.84,4.18,9.0552,3.4943,5.9152,7.6202,4.8659,2.0943,1.1796,2.7,1.78,0.488,1.66
27/07/2016,569.16,4.1518,9.047,3.4676,5.9319,7.8647,4.8659,2.078,1.2307,2.94,1.89,0.5257,1.74
26/07/2016,566,4.133,9.047,3.3964,5.7153,7.8908,4.9334,2.0454,1.154,2.98,1.86,0.5217,1.73
25/07/2016,564.75,4.0482,9.047,3.4142,5.657,7.8559,4.8118,2.0862,1.1583,2.98,1.84,0.5416,1.74
22/07/2016,571.57,4.1047,9.0883,3.432,5.657,7.5155,4.7645,2.0454,1.1923,3.22,1.94,0.5852,1.8
21/07/2016,568.65,4.1518,9.047,3.4498,5.682,7.3497,4.7307,2.0699,1.1881,3.24,1.97,0.5822,1.72
20/07/2016,569.74,4.1612,9.0883,3.432,5.7486,7.4457,4.7645,2.0943,1.1711,3.22,2.03,0.5753,1.76
19/07/2016,563.75,4.133,9.047,3.4409,5.632,7.5766,4.751,2.078,1.1711,3.26,1.96,0.5733,1.8
18/07/2016,555.26,4.0388,9.047,3.3431,5.5903,7.629,4.7645,2.0699,1.1412,3.2,1.9,0.5644,1.76
15/07/2016,557.36,4.0859,9.0717,3.3609,5.5403,7.5242,4.7645,2.0862,1.1498,3.3,2,0.5813,1.8
14/07/2016,562.84,4.0671,9.0635,3.4587,5.6236,7.5068,4.6766,2.0862,1.1625,3.3,2.02,0.6249,1.82
13/07/2016,559.72,3.9258,9.08,3.4676,5.6236,7.4108,4.6293,2.0943,1.1668,3.14,1.99,0.617,1.79
12/07/2016,551.92,3.9447,9.0056,3.4053,5.6653,7.2711,4.4874,2.0699,1.1668,3.1,1.93,0.5753,1.75
11/07/2016,548.09,3.9917,9.0883,3.4498,5.6653,7.21,4.4266,2.0699,1.1157,3,1.93,0.5505,1.7
08/07/2016,537.1,3.9729,8.8817,3.4142,5.507,7.0965,4.359,2.0536,1.0518,2.92,1.87,0.5207,1.62
07/07/2016,531.64,4.0388,9.0056,3.3787,5.4987,7.2013,4.2644,1.9966,1.0178,2.84,1.8,0.494,1.48
06/07/2016,529.65,4.0294,9.2452,3.4053,5.6653,7.0267,4.2914,2.078,1.0092,2.8,1.74,0.4543,1.42
05/07/2016,527.16,3.9823,9.3527,3.4587,5.4987,7.0703,4.1901,2.0047,1.0092,2.6,1.7,0.4374,1.36
04/07/2016,539.81,4.0765,9.4188,3.5565,5.3904,7.1052,4.2036,2.0373,1.0348,2.98,1.9,0.4989,1.46
01/07/2016,544.76,3.9541,9.584,3.4676,5.2904,7.2013,4.1427,2.021,1.0433,3.06,1.9,0.5257,1.55
30/06/2016,542.12,4.0765,9.7327,3.352,5.1404,7.0441,4.2036,1.964,1.0433,3.22,1.92,0.5455,1.62
29/06/2016,541.88,3.9917,9.27,3.3253,5.1737,7.1314,4.2982,1.9803,1.0263,3.44,1.96,0.5594,1.73
28/06/2016,538.65,4.0765,8.8321,3.3787,5.2654,6.9743,4.0549,1.9803,1.0263,3.64,1.97,0.5614,1.68
27/06/2016,519.33,3.8223,8.8404,3.1386,5.2071,6.7674,4.0414,1.964,1.0135,3.34,1.86,0.5257,1.51
24/06/2016,534.78,3.8599,8.8404,3.1475,5.2487,6.8881,4.0279,1.9558,1.0476,3.52,1.94,0.611,1.66
23/06/2016,617.69,4.133,9.6666,3.5565,5.8819,7.5002,4.4604,2.1432,1.252,5,2.75,0.8729,2.36
22/06/2016,611.63,4.1424,9.7492,3.5476,5.7819,7.4312,4.3455,2.1595,1.2434,4.6,2.68,0.8431,2.21
21/06/2016,608.29,4.1047,9.3692,3.5832,5.6653,7.2416,4.2524,2.1514,1.2477,4.4,2.62,0.8382,2.19
17/06/2016,586.55,4.2365,8.7495,3.4498,5.4653,7.0864,4.2213,2.1188,1.2605,4.14,2.37,0.7975,1.98
16/06/2016,556.48,3.9541,8.7,3.2898,5.4237,6.7157,4.0475,2.1106,1.1881,3.44,2.03,0.6943,1.7
15/06/2016,575.52,4.2836,8.5925,3.4676,5.6236,6.7243,4.1096,2.1595,1.2179,3.96,2.26,0.7489,1.87
14/06/2016,593.45,4.4342,8.923,3.6543,5.8319,7.1122,4.1903,2.1595,1.2605,4.18,2.31,0.7776,2
13/06/2016,594.58,4.453,9.2452,3.5387,5.7903,7.2416,4.1841,2.1677,1.2222,4.16,2.24,0.7925,2.01
10/06/2016,618.67,4.3589,9.3774,3.7343,6.1318,7.5864,4.3145,2.2166,1.3031,4.58,2.5,0.8431,2.16
09/06/2016,645.69,4.519,9.6501,3.9388,6.2901,7.7847,4.4883,2.2818,1.3797,5.3,2.76,0.9423,2.34
08/06/2016,652.38,4.6131,9.9723,3.8855,6.3318,7.9312,4.5752,2.3307,1.3882,5.44,2.8,0.9473,2.35
07/06/2016,653.6,4.6319,9.9145,3.8321,6.3318,7.9312,4.5876,2.3388,1.4266,5.64,2.94,0.984,2.37
06/06/2016,639.11,4.4248,9.7905,3.8232,6.3485,7.7588,4.4386,2.3388,1.384,5.26,2.82,0.9334,2.28
03/06/2016,648.63,4.5943,10.0797,3.8232,6.4651,7.9312,4.4696,2.3225,1.4266,5.46,2.89,0.976,2.41
02/06/2016,639.19,4.519,9.9888,3.841,6.3485,7.8536,4.5007,2.3225,1.4223,5.2,2.72,0.9522,2.35
01/06/2016,645.1,4.5001,10.1541,3.9299,6.2901,7.8881,4.5814,2.3225,1.4053,5.4,2.84,0.977,2.41
31/05/2016,646.97,4.4719,10.1623,3.7788,6.5151,7.8536,4.569,2.3307,1.3414,5.42,2.87,0.982,2.44
30/05/2016,641.04,4.3589,9.8897,3.6987,6.3818,7.5864,4.3827,2.3633,1.3456,5.24,2.95,0.9919,2.54
27/05/2016,636.83,4.2271,9.7079,3.7521,6.3985,7.6381,4.271,2.3359,1.401,5.24,2.9,1.0018,2.44
26/05/2016,645.4,4.2553,9.6005,3.8321,6.5734,7.9657,4.3082,2.3438,1.418,5.56,2.99,1.0712,2.52
25/05/2016,641.8,4.1894,9.3196,3.7254,6.6651,8.164,4.2834,2.3438,1.3414,5.8,3.01,1.0712,2.47
24/05/2016,642.08,4.0294,9.617,3.6276,6.7734,8.1554,4.3765,2.3123,1.2988,6,3.1,1.1208,2.55
23/05/2016,649.1,3.8599,9.617,3.6454,6.7484,8.1899,4.3889,2.3675,1.2647,6.1,3.3,1.1605,2.66
20/05/2016,639.48,3.794,9.9145,3.6098,6.7067,8.2588,4.3393,2.3675,1.2562,5.88,3.09,1.0911,2.55
19/05/2016,622.28,3.7187,9.9145,3.4587,6.6817,7.845,4.1903,2.3202,1.2477,5.7,2.97,1.0316,2.38
18/05/2016,628.29,3.7846,10.1789,3.432,6.6651,7.8623,4.2213,2.3438,1.2562,5.78,3,1.0415,2.4
17/05/2016,626.37,3.794,10.0797,3.4943,6.7067,7.8881,4.1406,2.3517,1.2647,5.78,2.96,1.0613,2.3
16/05/2016,620.5,3.794,9.6997,3.512,6.915,7.8364,4.1779,2.3202,1.2477,5.6,2.89,1.0316,2.18
13/05/2016,622.71,3.6999,9.4188,3.6009,7.065,7.9054,4.2027,2.2807,1.2605,5.66,2.98,1.0514,2.2
12/05/2016,632.75,3.7187,9.5096,3.6543,6.9567,7.9312,4.2648,2.2886,1.3073,5.84,3.05,1.0415,2.28
11/05/2016,619.06,3.7187,9.2535,3.6009,6.726,7.4916,4.1965,2.2807,1.3456,5.52,2.98,0.9721,2.24
10/05/2016,629.29,3.747,9.427,3.6009,6.7645,7.5605,4.2958,2.2491,1.4266,5.74,3.05,0.9859,2.3
09/05/2016,610.07,3.6716,9.2866,3.5031,6.5339,7.5174,4.1965,2.2334,1.3456,5.5,2.94,0.8679,2.17
06/05/2016,605.61,3.6152,9.4601,3.4142,6.4724,7.4657,4.1593,2.2018,1.3031,5.48,2.85,0.8431,2.12
05/05/2016,601.48,3.6246,9.2948,3.3431,6.3417,7.276,4.0227,2.2097,1.3031,5.42,2.94,0.8282,2.11
04/05/2016,590.05,3.6434,9.4601,3.2097,6.211,7.1467,4.0165,2.1544,1.2818,5.2,2.71,0.7618,1.97
28/04/2016,583.65,3.5493,9.4766,3.1119,6.1572,7.3019,3.9544,2.186,1.2477,5.2,2.6,0.734,1.91
27/04/2016,584.55,3.6716,9.3031,3.1297,6.2341,7.1898,3.8945,2.186,1.2349,5,2.69,0.739,2
26/04/2016,599.59,3.634,9.394,3.2542,6.4186,7.2674,3.9664,2.2097,1.286,5.4,2.92,0.8312,2.11
25/04/2016,597.56,3.5869,9.5014,3.2453,6.4416,7.2933,4.1042,2.186,1.2733,5.2,2.91,0.8312,2.15
22/04/2016,605.92,3.6528,9.5014,3.3342,6.4186,7.2674,4.1701,2.2255,1.3414,5.32,2.96,0.8689,2.26
21/04/2016,598.72,3.6622,9.5014,3.3075,6.58,7.2416,4.1941,2.2097,1.3073,5.36,2.89,0.8124,2.12
20/04/2016,582.51,3.6434,9.4766,3.2542,6.5339,6.8967,4.0922,2.186,1.2647,4.72,2.65,0.729,1.93
19/04/2016,578.85,3.7375,9.4683,3.2008,6.4416,6.7674,4.0982,2.186,1.2775,4.58,2.64,0.7281,1.91
18/04/2016,574.37,3.7281,9.4931,3.0319,6.2648,6.8795,4.0143,2.1387,1.286,4.58,2.6,0.7429,1.93
15/04/2016,574.73,3.7658,9.3527,3.0319,6.2725,6.7674,3.9664,2.0913,1.2605,4.6,2.65,0.7439,1.99
14/04/2016,548.1,3.6716,9.4601,2.8719,6.2495,6.5519,3.8286,2.0597,1.1923,3.62,2.23,0.6269,1.72
13/04/2016,548.83,3.747,9.3527,2.9074,6.2341,6.4312,3.8046,2.0992,1.2307,3.6,2.17,0.6427,1.71
12/04/2016,553.43,3.7658,9.4931,2.9341,6.2495,6.3364,3.7866,2.1465,1.2179,3.84,2.29,0.7033,1.73
11/04/2016,560.97,3.6434,9.5014,2.9608,6.457,6.5088,3.7507,2.1465,1.2562,4.1,2.43,0.737,1.78
08/04/2016,561.61,3.7281,9.4601,3.0052,6.5723,6.5864,3.7926,2.1544,1.2434,4.18,2.39,0.734,1.79
07/04/2016,554.5,3.6152,9.4931,2.9341,6.5492,6.4657,3.7147,2.2097,1.2349,4.06,2.28,0.7042,1.74
06/04/2016,554.12,3.7375,9.2948,3.023,6.6107,6.4829,3.7087,2.2097,1.2349,4.06,2.3,0.6983,1.71
05/04/2016,561.23,3.7564,9.4601,3.0764,6.4724,6.5778,3.8645,2.2097,1.2775,4.2,2.36,0.7161,1.77
04/04/2016,564.75,3.8223,9.4931,3.0853,6.4263,6.6898,3.8226,2.2412,1.2605,4.1,2.4,0.7271,1.83
01/04/2016,571.56,3.8411,9.6666,3.103,6.3801,6.664,3.7747,2.257,1.2945,4.48,2.54,0.7638,1.91
31/03/2016,577.12,3.8129,9.8319,3.0675,6.5339,6.8536,3.7028,2.2491,1.3371,4.54,2.5,0.7727,1.96
30/03/2016,578.83,3.8034,9.8319,3.0853,6.2956,6.7157,3.6728,2.257,1.3371,4.58,2.49,0.8034,1.97
29/03/2016,566.67,3.747,9.8319,2.9875,6.2264,6.6726,3.7567,2.0834,1.2733,4.08,2.41,0.8233,1.86
24/03/2016,557.04,3.747,9.8236,2.9519,6.0035,6.6812,3.7087,2.0518,1.2477,3.7,2.26,0.7786,1.79
23/03/2016,551.31,3.6811,9.3527,2.9963,6.1418,6.4915,3.6968,2.0755,1.2392,3.5,2.19,0.7717,1.75
22/03/2016,544.3,3.7093,9.1544,2.8985,6.0727,6.2846,3.6548,2.0124,1.2051,3.28,2.12,0.7459,1.74
21/03/2016,541.7,3.5022,8.6752,2.8808,6.0803,6.4226,3.6848,1.9966,1.2349,3.2,2.16,0.7281,1.74
18/03/2016,548.58,3.4834,9.1709,2.8096,6.1572,6.3795,3.6968,1.9571,1.2264,3.56,2.31,0.7935,1.73
17/03/2016,567.24,3.5304,9.3774,2.9786,6.2264,6.8536,3.8945,2.0203,1.3456,3.58,2.35,0.8183,1.83
16/03/2016,571.73,3.6622,9.4105,3.023,6.211,6.8536,3.8945,1.9887,1.3329,3.54,2.35,0.852,1.95
15/03/2016,579.3,3.7752,9.2948,3.0497,6.2264,6.9829,3.9664,2.0597,1.3882,3.64,2.37,0.8421,2
11/03/2016,566.2,3.7658,9.0883,3.023,5.9343,6.9312,3.8226,1.894,1.3499,3.44,2.29,0.7657,1.9
10/03/2016,564.12,3.7564,9.0552,3.023,6.0957,6.8709,3.8106,1.8624,1.3797,3.42,2.36,0.7538,1.89
09/03/2016,552.59,3.7564,9.0883,2.9963,6.0803,6.8105,3.8346,1.8388,1.3584,3.04,2.22,0.6914,1.74
08/03/2016,563.67,3.747,9.047,3.1119,6.2648,7.0002,3.9544,1.8624,1.3797,3.56,2.32,0.7152,1.8
07/03/2016,559.44,3.7564,9.047,3.0675,6.188,7.0174,3.9664,1.8467,1.3712,3.42,2.35,0.6844,1.71
04/03/2016,552.84,3.7752,9.2122,3.2097,6.0496,6.9829,3.8645,1.7835,1.3755,3.48,2.22,0.6566,1.68
03/03/2016,551.36,3.6716,9.5096,3.1119,5.7652,6.6295,3.8945,1.752,1.3755,3.48,2.37,0.7033,1.75
02/03/2016,535.78,3.5587,9.5427,3.0675,5.4808,6.7588,3.9244,1.673,1.3456,3.2,2.14,0.6447,1.72
01/03/2016,520.08,3.3892,9.5014,2.9875,5.2578,6.6984,3.7986,1.6415,1.3073,3,1.95,0.5654,1.57
29/02/2016,516.71,3.408,9.2535,2.9341,5.1502,6.5778,3.6548,1.6494,1.3329,3.12,2,0.5614,1.57
26/02/2016,507.12,3.3986,9.0056,2.783,5.2886,6.7329,3.7147,1.6652,1.2179,2.74,1.83,0.4583,1.5
25/02/2016,483.98,3.3233,8.3447,2.6229,4.9427,6.4571,3.559,1.6652,1.1498,2.46,1.65,0.4027,1.32
24/02/2016,474.28,3.2292,8.3282,2.5607,4.8812,5.9484,3.505,1.6415,1.1455,2.44,1.54,0.3799,1.26
23/02/2016,493.97,3.4175,8.4273,2.8096,4.9427,6.1553,3.6428,1.6336,1.2562,2.7,1.72,0.4335,1.3
22/02/2016,487.97,3.3139,8.1547,2.7563,5.058,6.0174,3.535,1.602,1.2307,2.42,1.66,0.4106,1.32
19/02/2016,480.54,3.408,8.3447,2.6851,4.8658,5.9053,3.517,1.6257,1.2009,2.3,1.6,0.3938,1.35
18/02/2016,497.75,3.3986,8.2455,2.8007,4.9657,6.0777,3.5649,1.6494,1.3414,2.6,1.8,0.4662,1.49
17/02/2016,495.1,3.361,8.2455,2.8007,4.9196,6.0777,3.517,1.673,1.3456,2.84,1.85,0.486,1.47
16/02/2016,482.89,3.3892,7.8242,2.7385,4.8812,6.0346,3.3253,1.673,1.2945,2.64,1.83,0.4414,1.51
15/02/2016,487.92,3.5398,7.6011,2.7741,4.8812,6.1726,3.4032,1.7362,1.286,2.52,1.9,0.4176,1.6
12/02/2016,454.29,3.3516,7.4359,2.6407,4.812,5.9226,3.2414,1.6652,1.1711,1.96,1.5,0.3214,1.32
11/02/2016,440.88,3.0597,7.2954,2.6229,4.7351,5.8191,3.2354,1.6099,1.1412,1.62,1.2,0.2916,1.16
10/02/2016,449.37,3.1162,7.4028,2.5962,4.9504,5.9484,3.3013,1.5941,1.1242,1.8,1.27,0.3323,1.16
09/02/2016,450.83,3.2951,7.4359,2.5429,5.0734,6.1122,3.2953,1.602,1.2307,1.86,1.3,0.3382,1.12
08/02/2016,464.23,3.2103,7.725,2.614,5.2194,6.5088,3.535,1.6178,1.1923,1.98,1.44,0.3849,1.12
05/02/2016,503.88,3.5304,8.3034,2.6763,5.45,6.7243,3.6728,1.673,1.3627,2.72,2.03,0.5436,1.36
04/02/2016,509.45,3.5116,7.9316,2.6496,5.3731,6.7243,3.6968,1.673,1.3456,2.9,2.04,0.5634,1.48
03/02/2016,529.73,3.6246,7.9316,2.7118,5.3885,6.8019,3.7747,1.7046,1.4308,3.12,2.25,0.6457,1.65
02/02/2016,552.5,3.6716,8.0142,2.8719,5.4039,6.8967,4.0023,1.7125,1.5543,3.68,2.51,0.729,1.78
01/02/2016,557.16,3.6999,8.0142,2.9074,5.6114,6.9657,4.0742,1.7125,1.4862,3.68,2.52,0.7509,1.83
29/01/2016,552.83,3.5587,8.0472,2.8452,5.7191,6.8795,4.0622,1.6967,1.4819,3.62,2.49,0.7449,1.83
28/01/2016,542.18,3.4739,8.0142,2.8363,5.5653,6.7243,3.9424,1.6573,1.4223,3.62,2.42,0.7538,1.81
27/01/2016,545.27,3.5493,8.039,2.783,5.5653,6.776,3.9664,1.7046,1.4393,3.56,2.59,0.734,1.87
26/01/2016,546.22,3.5681,7.9646,2.8274,5.45,6.6898,4.0742,1.673,1.4138,3.44,2.61,0.734,1.89
25/01/2016,534.72,3.4175,7.9894,2.6851,5.327,6.6898,3.8885,1.6652,1.3755,3.26,2.55,0.7161,1.8
22/01/2016,534.34,3.3516,8.0638,2.7563,5.2963,6.5519,3.8286,1.6178,1.4138,3.4,2.49,0.734,1.78
21/01/2016,523.01,3.3421,7.9233,2.783,5.2348,6.1208,3.8286,1.6809,1.3499,2.98,2.25,0.6755,1.75
20/01/2016,526.44,3.3892,8.0968,2.7118,5.304,6.1898,3.7687,1.6967,1.3286,3.18,2.32,0.7142,1.71
19/01/2016,558.25,3.6434,8.3199,2.8274,5.3962,6.7674,4.0203,1.7204,1.4606,3.86,2.5,0.8382,1.9
18/01/2016,543.13,3.5304,8.0142,2.614,5.3193,6.6381,3.7687,1.7204,1.4095,3.76,2.41,0.8173,1.87
15/01/2016,558.45,3.5116,7.9316,2.6674,5.3578,6.7674,3.8406,1.7835,1.5032,4.26,2.69,0.9225,2.06
14/01/2016,573.92,3.6246,7.9316,2.7652,5.3501,6.9743,3.9664,1.8151,1.5586,4.94,2.88,0.9423,2.15
13/01/2016,589.35,3.7281,7.9398,2.9163,5.3808,7.2416,4.0742,1.8624,1.648,5.32,2.99,0.9611,2.22
12/01/2016,594.26,3.8599,7.8324,2.9875,5.3501,7.5519,4.1042,1.8624,1.6735,5.3,3,0.9522,2.17
11/01/2016,581.68,3.8129,7.4359,2.9163,5.3808,7.5864,4.0443,1.8624,1.5926,5,2.87,0.9473,2.09
